date,symbol,open,high,low,close,adjusted_close,volume
2017-09-12,SPY,249.6300048828125,250.08999633789062,249.4199981689453,250.0500030517578,217.88491821289062,56896000
2017-09-13,SPY,249.72000122070312,250.2100067138672,249.58999633789062,250.1699981689453,217.989501953125,59228000
2017-09-14,SPY,249.8000030517578,250.32000732421875,249.60000610351562,250.08999633789062,217.9197998046875,95446300
2017-09-15,SPY,248.69000244140625,249.2899932861328,248.57000732421875,249.19000244140625,218.213134765625,95432400
2017-09-18,SPY,249.61000061035156,250.1199951171875,249.27999877929688,249.72000122070312,218.67723083496094,46235200
2017-09-19,SPY,250.0,250.07000732421875,249.60000610351562,249.97000122070312,218.8961181640625,47108100
2017-09-20,SPY,250.07000732421875,250.19000244140625,248.9199981689453,250.05999755859375,218.9749755859375,59574100
2017-09-21,SPY,249.8800048828125,249.97999572753906,249.19000244140625,249.38999938964844,218.38829040527344,48211400
2017-09-22,SPY,249.0500030517578,249.6300048828125,249.02000427246094,249.44000244140625,218.43206787109375,51214000
2017-09-25,SPY,249.14999389648438,249.5500030517578,248.0800018310547,248.92999267578125,217.98544311523438,57064400
2017-09-26,SPY,249.4199981689453,249.6999969482422,248.80999755859375,249.0800018310547,218.11679077148438,54082000
2017-09-27,SPY,249.8800048828125,250.49000549316406,248.8699951171875,250.0500030517578,218.9661865234375,81001400
2017-09-28,SPY,249.72999572753906,250.44000244140625,249.6300048828125,250.35000610351562,219.22891235351562,44778800
2017-09-29,SPY,250.33999633789062,251.32000732421875,250.1300048828125,251.22999572753906,219.99952697753906,85578000
2017-10-02,SPY,251.49000549316406,252.32000732421875,251.2899932861328,252.32000732421875,220.9540557861328,59023000
2017-10-03,SPY,252.32000732421875,252.88999938964844,252.22999572753906,252.86000061035156,221.4269256591797,66810200
2017-10-04,SPY,252.69000244140625,253.44000244140625,252.55999755859375,253.16000366210938,221.68960571289062,55953600
2017-10-05,SPY,253.5399932861328,254.67999267578125,253.1999969482422,254.66000366210938,223.0031280517578,63522800
2017-10-06,SPY,254.14999389648438,254.6999969482422,253.85000610351562,254.3699951171875,222.74925231933594,80646000
2017-10-09,SPY,254.6300048828125,254.6999969482422,253.64999389648438,253.9499969482422,222.38140869140625,35803100
2017-10-10,SPY,254.60000610351562,255.0500030517578,253.97999572753906,254.6199951171875,222.9681396484375,43057400
2017-10-11,SPY,254.50999450683594,255.02000427246094,254.32000732421875,255.02000427246094,223.31838989257812,47674300
2017-10-12,SPY,254.66000366210938,255.05999755859375,254.3699951171875,254.63999938964844,222.9856719970703,47065100
2017-10-13,SPY,255.13999938964844,255.27000427246094,254.63999938964844,254.9499969482422,223.25709533691406,54800400
2017-10-16,SPY,255.2100067138672,255.50999450683594,254.82000732421875,255.2899932861328,223.55482482910156,38221700
2017-10-17,SPY,255.22999572753906,255.52000427246094,254.97999572753906,255.47000122070312,223.7124786376953,31561000
2017-10-18,SPY,255.89999389648438,255.9499969482422,255.5,255.72000122070312,223.93142700195312,40888300
2017-10-19,SPY,254.8300018310547,255.8300018310547,254.35000610351562,255.7899932861328,223.99270629882812,61903800
2017-10-20,SPY,256.70001220703125,257.1400146484375,255.77000427246094,257.1099853515625,225.14862060546875,89176400
2017-10-23,SPY,257.4800109863281,257.510009765625,256.0199890136719,256.1099853515625,224.27291870117188,63915300
2017-10-24,SPY,256.6000061035156,256.8299865722656,256.1499938964844,256.55999755859375,224.66700744628906,66935900
2017-10-25,SPY,256.17999267578125,256.30999755859375,254.0,255.2899932861328,223.55482482910156,103715300
2017-10-26,SPY,255.99000549316406,256.29998779296875,255.47999572753906,255.6199951171875,223.84376525878906,69798000
2017-10-27,SPY,256.4700012207031,257.8900146484375,255.6300048828125,257.7099914550781,225.6739501953125,85562500
2017-10-30,SPY,256.4700012207031,257.6000061035156,256.4100036621094,256.75,224.8333282470703,54285700
2017-10-31,SPY,257.17999267578125,257.44000244140625,256.80999755859375,257.1499938964844,225.18359375,60304800
2017-11-01,SPY,258.0400085449219,258.42999267578125,257.07000732421875,257.489990234375,225.4813690185547,54202700
2017-11-02,SPY,257.4100036621094,257.75,256.19000244140625,257.5899963378906,225.56893920898438,56449500
2017-11-03,SPY,257.7699890136719,258.5,257.29998779296875,258.45001220703125,226.32205200195312,59589700
2017-11-06,SPY,258.29998779296875,259.0,258.2200012207031,258.8500061035156,226.67230224609375,49652600
2017-11-07,SPY,258.9700012207031,259.3500061035156,258.0899963378906,258.6700134277344,226.51466369628906,57502200
2017-11-08,SPY,258.4700012207031,259.2200012207031,258.1499938964844,259.1099853515625,226.89996337890625,50469600
2017-11-09,SPY,257.7300109863281,258.3900146484375,256.3599853515625,258.1700134277344,226.0768280029297,95085500
2017-11-10,SPY,257.7300109863281,258.2900085449219,257.3699951171875,258.0899963378906,226.00682067871094,59984700
2017-11-13,SPY,257.30999755859375,258.5899963378906,257.2699890136719,258.3299865722656,226.21693420410156,50228600
2017-11-14,SPY,257.4100036621094,257.8500061035156,256.5199890136719,257.7300109863281,225.69154357910156,61315200
2017-11-15,SPY,256.6199951171875,257.2200012207031,255.6300048828125,256.44000244140625,224.56190490722656,80811500
2017-11-16,SPY,257.5199890136719,259.0400085449219,257.4700012207031,258.6199951171875,226.47088623046875,67777000
2017-11-17,SPY,258.2200012207031,258.5899963378906,257.7699890136719,257.8599853515625,225.8053436279297,75756800
2017-11-20,SPY,258.1400146484375,258.5199890136719,257.8599853515625,258.29998779296875,226.19065856933594,48075500
2017-11-21,SPY,259.17999267578125,260.20001220703125,258.260009765625,259.989990234375,227.6706085205078,69176800
2017-11-22,SPY,260.0,260.1499938964844,259.57000732421875,259.760009765625,227.4691925048828,45033400
2017-11-24,SPY,260.32000732421875,260.4800109863281,260.1600036621094,260.3599853515625,227.9945831298828,27856500
2017-11-27,SPY,260.4100036621094,260.75,260.0,260.2300109863281,227.88076782226562,52274900
2017-11-28,SPY,260.760009765625,262.8999938964844,260.6499938964844,262.8699951171875,230.19252014160156,98971700
2017-11-29,SPY,263.0199890136719,263.6300048828125,262.20001220703125,262.7099914550781,230.05247497558594,77512100
2017-11-30,SPY,263.760009765625,266.04998779296875,263.6700134277344,265.010009765625,232.0665740966797,127894400
2017-12-01,SPY,264.760009765625,265.30999755859375,260.760009765625,264.4599914550781,231.58493041992188,164390900
2017-12-04,SPY,266.30999755859375,266.79998779296875,264.0799865722656,264.1400146484375,231.3046875,94040600
2017-12-05,SPY,263.19000244140625,265.1499938964844,263.0400085449219,263.19000244140625,230.4727783203125,77994500
2017-12-06,SPY,263.29998779296875,263.7300109863281,262.7099914550781,263.239990234375,230.51663208007812,75898600
2017-12-07,SPY,264.07000732421875,264.42999267578125,262.94000244140625,264.07000732421875,231.24334716796875,77218600
2017-12-08,SPY,265.1600036621094,265.5199890136719,264.0299987792969,265.510009765625,232.50437927246094,76563900
2017-12-11,SPY,266.30999755859375,266.3800048828125,265.4800109863281,266.30999755859375,233.20486450195312,83077500
2017-12-12,SPY,267.2099914550781,267.32000732421875,266.3500061035156,266.7799987792969,233.6165008544922,85195800
2017-12-13,SPY,267.05999755859375,267.55999755859375,266.6499938964844,266.75,233.59024047851562,102905400
2017-12-14,SPY,267.0899963378906,267.2200012207031,265.6000061035156,265.6600036621094,232.63571166992188,100666700
2017-12-15,SPY,265.45001220703125,267.0400085449219,265.3900146484375,266.510009765625,234.57301330566406,144610300
2017-12-18,SPY,268.1000061035156,268.6000061035156,267.9800109863281,268.20001220703125,236.0604705810547,83653600
2017-12-19,SPY,268.4800109863281,268.5299987792969,267.0899963378906,267.1700134277344,235.15394592285156,82382900
2017-12-20,SPY,268.2699890136719,268.3299865722656,266.69000244140625,267.0299987792969,235.03070068359375,76751500
2017-12-21,SPY,267.739990234375,268.3900146484375,267.29998779296875,267.5799865722656,235.51470947265625,67032300
2017-12-22,SPY,267.6000061035156,267.6400146484375,266.8999938964844,267.510009765625,235.4532012939453,78720900
2017-12-26,SPY,267.04998779296875,267.44000244140625,266.8900146484375,267.19000244140625,235.17149353027344,45244400
2017-12-27,SPY,267.3800048828125,267.7300109863281,267.010009765625,267.32000732421875,235.28594970703125,57751000
2017-12-28,SPY,267.8900146484375,267.9200134277344,267.45001220703125,267.8699951171875,235.77000427246094,45116100
2017-12-29,SPY,268.5299987792969,268.54998779296875,266.6400146484375,266.8599853515625,234.88104248046875,96007400
2018-01-02,SPY,267.8399963378906,268.80999755859375,267.3999938964844,268.7699890136719,236.5621337890625,86655700
2018-01-03,SPY,268.9599914550781,270.6400146484375,268.9599914550781,270.4700012207031,238.05845642089844,90070400
2018-01-04,SPY,271.20001220703125,272.1600036621094,270.5400085449219,271.6099853515625,239.06187438964844,80636400
2018-01-05,SPY,272.510009765625,273.55999755859375,271.95001220703125,273.4200134277344,240.6549072265625,83524000
2018-01-08,SPY,273.30999755859375,274.1000061035156,272.9800109863281,273.9200134277344,241.09506225585938,57319200
2018-01-09,SPY,274.3999938964844,275.25,274.0799865722656,274.5400085449219,241.64073181152344,57254000
2018-01-10,SPY,273.67999267578125,274.4200134277344,272.9200134277344,274.1199951171875,241.27099609375,69574300
2018-01-11,SPY,274.75,276.1199951171875,274.55999755859375,276.1199951171875,243.03143310546875,62361500
2018-01-12,SPY,276.4200134277344,278.1099853515625,276.0799865722656,277.9200134277344,244.61575317382812,90816100
2018-01-16,SPY,279.3500061035156,280.0899963378906,276.17999267578125,276.9700012207031,243.779541015625,106555100
2018-01-17,SPY,278.0299987792969,280.04998779296875,276.9700012207031,279.6099853515625,246.10317993164062,113258800
2018-01-18,SPY,279.4800109863281,279.9599914550781,278.5799865722656,279.1400146484375,245.68942260742188,100728000
2018-01-19,SPY,279.79998779296875,280.4100036621094,279.1400146484375,280.4100036621094,246.80722045898438,140920100
2018-01-22,SPY,280.1700134277344,282.69000244140625,280.1099853515625,282.69000244140625,248.81410217285156,91322400
2018-01-23,SPY,282.739990234375,283.6199951171875,282.3699951171875,283.2900085449219,249.3421173095703,97084700
2018-01-24,SPY,284.0199890136719,284.70001220703125,281.8399963378906,283.17999267578125,249.2454376220703,134816100
2018-01-25,SPY,284.1600036621094,284.2699890136719,282.3999938964844,283.29998779296875,249.3509521484375,84587300
2018-01-26,SPY,284.25,286.6300048828125,283.9599914550781,286.5799865722656,252.23789978027344,107743100
2018-01-29,SPY,285.92999267578125,286.42999267578125,284.5,284.67999267578125,250.5656280517578,90118300
2018-01-30,SPY,282.6000061035156,284.739990234375,281.2200012207031,281.760009765625,247.99562072753906,131796400
2018-01-31,SPY,282.7300109863281,283.29998779296875,280.67999267578125,281.8999938964844,248.1186981201172,108364800
2018-02-01,SPY,281.07000732421875,283.05999755859375,280.67999267578125,281.5799865722656,247.83705139160156,90102500
2018-02-02,SPY,280.0799865722656,280.2300109863281,275.4100036621094,275.45001220703125,242.44174194335938,173174800
2018-02-05,SPY,273.45001220703125,275.8500061035156,263.30999755859375,263.92999267578125,232.3022003173828,294681800
2018-02-06,SPY,259.94000244140625,269.70001220703125,258.70001220703125,269.1300048828125,236.87905883789062,355026800
2018-02-07,SPY,268.5,272.3599853515625,267.5799865722656,267.6700134277344,235.59400939941406,167376100
2018-02-08,SPY,268.010009765625,268.1700134277344,257.5899963378906,257.6300048828125,226.75714111328125,246449500
2018-02-09,SPY,260.79998779296875,263.6099853515625,252.9199981689453,261.5,230.16339111328125,283565300
2018-02-12,SPY,263.8299865722656,267.010009765625,261.6600036621094,265.3399963378906,233.54318237304688,143736000
2018-02-13,SPY,263.9700012207031,266.6199951171875,263.30999755859375,266.0,234.1241912841797,81223600
2018-02-14,SPY,264.30999755859375,270.0,264.29998779296875,269.5899963378906,237.2838897705078,120735700
2018-02-15,SPY,271.57000732421875,273.0400085449219,268.7699890136719,273.0299987792969,240.31161499023438,111200300
2018-02-16,SPY,272.32000732421875,275.32000732421875,272.2699890136719,273.1099853515625,240.382080078125,160420100
2018-02-20,SPY,272.0299987792969,273.6700134277344,270.5,271.3999938964844,238.87701416015625,86369700
2018-02-21,SPY,271.8999938964844,274.7200012207031,269.94000244140625,270.04998779296875,237.6887664794922,98883700
2018-02-22,SPY,271.1000061035156,273.04998779296875,269.6400146484375,270.3999938964844,237.99685668945312,110511300
2018-02-23,SPY,271.7900085449219,274.7099914550781,271.25,274.7099914550781,241.790283203125,92766400
2018-02-26,SPY,275.92999267578125,278.010009765625,275.260009765625,277.8999938964844,244.59805297851562,86491400
2018-02-27,SPY,278.1099853515625,278.9200134277344,274.3599853515625,274.42999267578125,241.54391479492188,99099200
2018-02-28,SPY,275.67999267578125,276.19000244140625,271.2900085449219,271.6499938964844,239.0970458984375,121907800
2018-03-01,SPY,271.4100036621094,273.1700134277344,266.0,267.70001220703125,235.62042236328125,176855100
2018-03-02,SPY,265.79998779296875,269.7200012207031,264.82000732421875,269.0799865722656,236.83505249023438,139083200
2018-03-05,SPY,267.7300109863281,272.8900146484375,267.6099853515625,272.19000244140625,239.5723419189453,97307400
2018-03-06,SPY,273.29998779296875,273.3900146484375,271.17999267578125,272.8800048828125,240.17970275878906,79213200
2018-03-07,SPY,270.4200134277344,273.17999267578125,270.20001220703125,272.7799987792969,240.0917205810547,87063500
2018-03-08,SPY,273.54998779296875,274.239990234375,272.4200134277344,274.1000061035156,241.2534637451172,66901200
2018-03-09,SPY,275.70001220703125,278.8699951171875,275.3399963378906,278.8699951171875,245.4518280029297,113625300
2018-03-12,SPY,279.20001220703125,279.9100036621094,278.0799865722656,278.5199890136719,245.1437530517578,71924800
2018-03-13,SPY,279.8399963378906,280.4100036621094,276.0299987792969,276.7200012207031,243.5594940185547,91968900
2018-03-14,SPY,277.80999755859375,278.0199890136719,274.6700134277344,275.29998779296875,242.3096466064453,105895100
2018-03-15,SPY,275.8800048828125,276.6099853515625,274.42999267578125,275.0,242.04563903808594,83433000
2018-03-16,SPY,274.5,275.3900146484375,274.1400146484375,274.20001220703125,242.3080596923828,100343700
2018-03-19,SPY,273.3500061035156,274.3999938964844,268.6199951171875,270.489990234375,239.02957153320312,109208400
2018-03-20,SPY,270.94000244140625,271.6700134277344,270.17999267578125,270.95001220703125,239.43603515625,59757300
2018-03-21,SPY,270.8999938964844,273.2699890136719,270.19000244140625,270.42999267578125,238.97654724121094,78709600
2018-03-22,SPY,267.9100036621094,268.8699951171875,263.3599853515625,263.6700134277344,233.0027618408203,148785900
2018-03-23,SPY,264.1700134277344,264.5400085449219,257.8299865722656,258.04998779296875,228.03648376464844,183534800
2018-03-26,SPY,262.1300048828125,265.42999267578125,259.4100036621094,265.1099853515625,234.27532958984375,141956100
2018-03-27,SPY,266.1700134277344,266.7699890136719,258.8399963378906,260.6000061035156,230.2898712158203,129941400
2018-03-28,SPY,260.75,262.6400146484375,258.5799865722656,259.8299865722656,229.6094207763672,146452300
2018-03-29,SPY,261.1199951171875,265.260009765625,259.8399963378906,263.1499938964844,232.54327392578125,111601600
2018-04-02,SPY,262.54998779296875,263.1300048828125,254.6699981689453,257.4700012207031,227.52395629882812,186286300
2018-04-03,SPY,258.8699951171875,261.30999755859375,256.8399963378906,260.7699890136719,230.4400634765625,119956900
2018-04-04,SPY,256.75,264.3599853515625,256.6000061035156,263.55999755859375,232.90562438964844,123715300
2018-04-05,SPY,265.54998779296875,266.6400146484375,264.32000732421875,265.6400146484375,234.74365234375,82652600
2018-04-06,SPY,263.4200134277344,265.1099853515625,258.0,259.7200012207031,229.51217651367188,179521200
2018-04-09,SPY,261.3699951171875,264.8399963378906,259.94000244140625,261.0,230.64332580566406,105442900
2018-04-10,SPY,264.2699890136719,266.0400085449219,262.9800109863281,265.1499938964844,234.31065368652344,103529000
2018-04-11,SPY,263.4700012207031,265.6400146484375,263.3900146484375,263.760009765625,233.0823974609375,91140200
2018-04-12,SPY,265.260009765625,267.0,265.05999755859375,265.92999267578125,234.9999237060547,68890500
2018-04-13,SPY,267.4100036621094,267.5400085449219,264.010009765625,265.1499938964844,234.31065368652344,85079200
2018-04-16,SPY,267.0,268.20001220703125,266.07000732421875,267.3299865722656,236.2371063232422,63405300
2018-04-17,SPY,269.3299865722656,270.8699951171875,268.75,270.19000244140625,238.7644500732422,64682000
2018-04-18,SPY,270.69000244140625,271.29998779296875,269.8699951171875,270.3900146484375,238.9412078857422,57303900
2018-04-19,SPY,269.6499938964844,269.8800048828125,267.7200012207031,268.8900146484375,237.61561584472656,77655900
2018-04-20,SPY,268.80999755859375,269.05999755859375,265.6099853515625,266.6099853515625,235.60086059570312,99953100
2018-04-23,SPY,267.260009765625,267.8900146484375,265.3500061035156,266.57000732421875,235.5655059814453,65558000
2018-04-24,SPY,267.7300109863281,267.9800109863281,261.2799987792969,262.9800109863281,232.3930206298828,112885500
2018-04-25,SPY,262.9100036621094,264.1300048828125,260.8500061035156,263.6300048828125,232.96743774414062,103840900
2018-04-26,SPY,264.7900085449219,267.25,264.2900085449219,266.30999755859375,235.3357696533203,67731900
2018-04-27,SPY,267.0,267.3399963378906,265.5,266.55999755859375,235.55667114257812,57053600
2018-04-30,SPY,267.260009765625,267.8900146484375,264.42999267578125,264.510009765625,233.7451171875,82182300
2018-05-01,SPY,263.8699951171875,265.1000061035156,262.1099853515625,264.9800109863281,234.160400390625,74203400
2018-05-02,SPY,264.760009765625,265.67999267578125,262.760009765625,263.20001220703125,232.58743286132812,86368900
2018-05-03,SPY,262.260009765625,263.3599853515625,259.04998779296875,262.6199951171875,232.07498168945312,136311500
2018-05-04,SPY,261.5199890136719,266.7900085449219,261.1499938964844,266.0199890136719,235.0794677734375,91222100
2018-05-07,SPY,266.8900146484375,268.0199890136719,266.1099853515625,266.9200134277344,235.87481689453125,55304900
2018-05-08,SPY,266.5,267.3299865722656,265.1499938964844,266.9200134277344,235.87481689453125,67499200
2018-05-09,SPY,267.67999267578125,269.8699951171875,267.0899963378906,269.5,238.1546630859375,59666100
2018-05-10,SPY,270.3399963378906,272.3900146484375,270.2200012207031,272.0199890136719,240.38162231445312,72063900
2018-05-11,SPY,272.1600036621094,273.1499938964844,271.5799865722656,272.8500061035156,241.1151123046875,59871500
2018-05-14,SPY,273.3399963378906,274.0799865722656,272.3599853515625,272.9800109863281,241.23001098632812,54790600
2018-05-15,SPY,271.5899963378906,271.6099853515625,270.0299987792969,271.1000061035156,239.568603515625,87036100
2018-05-16,SPY,271.1400146484375,272.760009765625,271.1099853515625,272.239990234375,240.5760040283203,53942600
2018-05-17,SPY,271.94000244140625,273.2300109863281,271.1300048828125,272.010009765625,240.372802734375,56536400
2018-05-18,SPY,271.6199951171875,272.0299987792969,270.92999267578125,271.3299865722656,239.77178955078125,64368000
2018-05-21,SPY,273.010009765625,273.9800109863281,272.57000732421875,273.3699951171875,241.57461547851562,58025900
2018-05-22,SPY,273.9599914550781,274.25,272.239990234375,272.6099853515625,240.90296936035156,52966400
2018-05-23,SPY,271.1700134277344,273.3900146484375,270.989990234375,273.3599853515625,241.565673828125,64694200
2018-05-24,SPY,272.9100036621094,273.2200012207031,270.7799987792969,272.79998779296875,241.07089233398438,76043800
2018-05-25,SPY,272.1499938964844,272.8599853515625,271.5799865722656,272.1499938964844,240.49642944335938,56374800
2018-05-29,SPY,270.30999755859375,271.1700134277344,267.760009765625,269.0199890136719,237.7305450439453,115908600
2018-05-30,SPY,270.5,273.1099853515625,270.4200134277344,272.6099853515625,240.90296936035156,69678400
2018-05-31,SPY,272.1499938964844,272.489990234375,270.260009765625,270.94000244140625,239.4271697998047,93519900
2018-06-01,SPY,272.4100036621094,273.94000244140625,272.3299865722656,273.6000061035156,241.77783203125,71258400
2018-06-04,SPY,274.5299987792969,275.19000244140625,274.260009765625,274.8999938964844,242.92666625976562,45385200
2018-06-05,SPY,275.04998779296875,275.5299987792969,274.17999267578125,275.1000061035156,243.10340881347656,51135000
2018-06-06,SPY,275.7900085449219,277.5199890136719,275.0899963378906,277.3999938964844,245.13589477539062,62732200
2018-06-07,SPY,277.95001220703125,278.2799987792969,276.3399963378906,277.3699951171875,245.10935974121094,72969400
2018-06-08,SPY,276.8500061035156,278.25,276.6600036621094,278.19000244140625,245.83399963378906,72139700
2018-06-11,SPY,278.44000244140625,279.3699951171875,278.30999755859375,278.55999755859375,246.16094970703125,58892500
2018-06-12,SPY,279.0299987792969,279.3299865722656,278.19000244140625,278.9200134277344,246.47911071777344,72329000
2018-06-13,SPY,279.19000244140625,279.4800109863281,277.79998779296875,278.0299987792969,245.69265747070312,79070600
2018-06-14,SPY,279.010009765625,279.3299865722656,278.05999755859375,278.7300109863281,246.3111572265625,77097600
2018-06-15,SPY,276.6000061035156,277.510009765625,275.3500061035156,277.1300048828125,245.99700927734375,120041600
2018-06-18,SPY,275.489990234375,276.70001220703125,274.95001220703125,276.55999755859375,245.49099731445312,52917600
2018-06-19,SPY,274.0,275.75,273.5299987792969,275.5,244.55006408691406,97531500
2018-06-20,SPY,276.2699890136719,276.7200012207031,275.5899963378906,275.9700012207031,244.96730041503906,53785500
2018-06-21,SPY,275.9599914550781,275.9800109863281,273.67999267578125,274.239990234375,243.43161010742188,71061400
2018-06-22,SPY,275.6600036621094,275.7900085449219,274.489990234375,274.739990234375,243.87542724609375,54898500
2018-06-25,SPY,273.44000244140625,273.6199951171875,269.1000061035156,271.0,240.55560302734375,137854200
2018-06-26,SPY,271.6400146484375,272.55999755859375,270.7900085449219,271.6000061035156,241.08819580078125,68547400
2018-06-27,SPY,272.260009765625,273.8699951171875,269.17999267578125,269.3500061035156,239.0909881591797,105110700
2018-06-28,SPY,269.2900085449219,271.75,268.489990234375,270.8900146484375,240.45794677734375,76650500
2018-06-29,SPY,272.1199951171875,273.6600036621094,271.1499938964844,271.2799987792969,240.8040771484375,97592500
2018-07-02,SPY,269.510009765625,272.0400085449219,269.239990234375,271.8599853515625,241.31887817382812,63554800
2018-07-03,SPY,272.8699951171875,272.9800109863281,270.4200134277344,270.8999938964844,240.46682739257812,42187100
2018-07-05,SPY,272.1700134277344,273.17999267578125,270.9599914550781,273.1099853515625,242.42857360839844,56925900
2018-07-06,SPY,273.1400146484375,275.8399963378906,272.7099914550781,275.4200134277344,244.47909545898438,66493700
2018-07-09,SPY,276.54998779296875,277.9599914550781,276.5,277.8999938964844,246.6804962158203,50550400
2018-07-10,SPY,278.4100036621094,279.010009765625,278.0799865722656,278.8999938964844,247.56814575195312,51966800
2018-07-11,SPY,277.1499938964844,278.0400085449219,276.5199890136719,276.8599853515625,245.7572479248047,77054700
2018-07-12,SPY,278.2799987792969,279.42999267578125,277.6000061035156,279.3699951171875,247.9853057861328,60124700
2018-07-13,SPY,279.1700134277344,279.92999267578125,278.6600036621094,279.5899963378906,248.1805877685547,48216000
2018-07-16,SPY,279.6400146484375,279.79998779296875,278.8399963378906,279.3399963378906,247.95863342285156,48201000
2018-07-17,SPY,278.4700012207031,280.9100036621094,278.4100036621094,280.4700012207031,248.96176147460938,52315500
2018-07-18,SPY,280.55999755859375,281.17999267578125,280.05999755859375,281.05999755859375,249.4854736328125,44593500
2018-07-19,SPY,280.30999755859375,280.739990234375,279.4599914550781,280.0,248.54449462890625,61412100
2018-07-20,SPY,279.7699890136719,280.4800109863281,279.5,279.67999267578125,248.26043701171875,82337700
2018-07-23,SPY,279.45001220703125,280.42999267578125,279.05999755859375,280.20001220703125,248.72203063964844,47047600
2018-07-24,SPY,281.7900085449219,282.55999755859375,280.6300048828125,281.6099853515625,249.97361755371094,68026900
2018-07-25,SPY,281.3299865722656,284.3699951171875,281.2799987792969,284.010009765625,252.10403442382812,78882900
2018-07-26,SPY,283.20001220703125,284.1099853515625,283.0899963378906,283.3399963378906,251.50938415527344,57919500
2018-07-27,SPY,283.7099914550781,283.82000732421875,280.3800048828125,281.4200134277344,249.80503845214844,76768700
2018-07-30,SPY,281.510009765625,281.69000244140625,279.3599853515625,279.95001220703125,248.50013732910156,63742500
2018-07-31,SPY,280.80999755859375,282.0199890136719,280.3800048828125,281.3299865722656,249.72512817382812,68570500
2018-08-01,SPY,281.55999755859375,282.1300048828125,280.1300048828125,280.8599853515625,249.3079071044922,53853300
2018-08-02,SPY,279.3900146484375,282.5799865722656,279.1600036621094,282.3900146484375,250.6660919189453,63426400
2018-08-03,SPY,282.5299987792969,283.6600036621094,282.3299865722656,283.6000061035156,251.7400665283203,53935400
2018-08-06,SPY,283.6400146484375,284.989990234375,283.20001220703125,284.6400146484375,252.66319274902344,39400900
2018-08-07,SPY,285.3900146484375,286.010009765625,285.239990234375,285.5799865722656,253.49771118164062,43196600
2018-08-08,SPY,285.3900146484375,285.9100036621094,284.94000244140625,285.4599914550781,253.39120483398438,42114600
2018-08-09,SPY,285.5299987792969,285.9700012207031,284.9200134277344,285.07000732421875,253.044921875,35717000
2018-08-10,SPY,283.45001220703125,284.05999755859375,282.3599853515625,283.1600036621094,251.34954833984375,77076000
2018-08-13,SPY,283.4700012207031,284.1600036621094,281.7699890136719,282.1000061035156,250.40866088867188,65732900
2018-08-14,SPY,282.9200134277344,284.1700134277344,282.4800109863281,283.8999938964844,252.00643920898438,43842000
2018-08-15,SPY,282.3800048828125,282.5400085449219,280.1600036621094,281.7799987792969,250.12461853027344,102925400
2018-08-16,SPY,283.3999938964844,285.0400085449219,283.3599853515625,284.05999755859375,252.1483612060547,69967900
2018-08-17,SPY,283.8299865722656,285.55999755859375,283.3699951171875,285.05999755859375,253.0360870361328,65618500
2018-08-20,SPY,285.57000732421875,285.9700012207031,285.05999755859375,285.6700134277344,253.57762145996094,39807500
2018-08-21,SPY,286.25,287.30999755859375,285.7099914550781,286.3399963378906,254.17233276367188,67272000
2018-08-22,SPY,285.8800048828125,286.760009765625,285.5799865722656,286.1700134277344,254.02146911621094,44993300
2018-08-23,SPY,285.9700012207031,286.94000244140625,285.42999267578125,285.7900085449219,253.6841583251953,49204900
2018-08-24,SPY,286.44000244140625,287.6700134277344,286.3800048828125,287.510009765625,255.21075439453125,57487400
2018-08-27,SPY,288.8599853515625,289.8999938964844,288.67999267578125,289.7799987792969,257.2258605957031,57072400
2018-08-28,SPY,290.29998779296875,290.4200134277344,289.3999938964844,289.9200134277344,257.3501281738281,46943500
2018-08-29,SPY,290.1600036621094,291.739990234375,289.8900146484375,291.4800109863281,258.7348327636719,61485500
2018-08-30,SPY,290.94000244140625,291.3599853515625,289.6300048828125,290.29998779296875,257.6873779296875,61229500
2018-08-31,SPY,289.8399963378906,290.80999755859375,289.2900085449219,290.30999755859375,257.6964111328125,66140800
2018-09-04,SPY,289.8399963378906,290.2099914550781,288.67999267578125,289.80999755859375,257.2524719238281,57594400
2018-09-05,SPY,289.4100036621094,289.6400146484375,287.8900146484375,289.0299987792969,256.5600891113281,72452400
2018-09-06,SPY,289.1499938964844,289.489990234375,287.0,288.1600036621094,255.78790283203125,65909900
2018-09-07,SPY,286.9800109863281,288.70001220703125,286.7099914550781,287.6000061035156,255.290771484375,73524800
2018-09-10,SPY,288.739990234375,289.0400085449219,287.8800048828125,288.1000061035156,255.73455810546875,50210900
2018-09-11,SPY,287.3699951171875,289.54998779296875,286.9800109863281,289.04998779296875,256.5778503417969,50530500
2018-09-12,SPY,289.05999755859375,289.79998779296875,288.2300109863281,289.1199951171875,256.6400146484375,59810800
2018-09-13,SPY,290.32000732421875,291.0400085449219,290.0,290.8299865722656,258.15789794921875,51034200
2018-09-14,SPY,291.05999755859375,291.2699890136719,290.0,290.8800048828125,258.20233154296875,55079900
2018-09-17,SPY,290.82000732421875,290.8599853515625,289.0299987792969,289.3399963378906,256.835205078125,68244000
2018-09-18,SPY,289.5799865722656,291.5799865722656,289.54998779296875,290.9100036621094,258.2288818359375,61930400
2018-09-19,SPY,290.9700012207031,291.69000244140625,290.8299865722656,291.2200012207031,258.5041198730469,49080600
2018-09-20,SPY,292.6400146484375,293.94000244140625,291.239990234375,293.5799865722656,260.5989074707031,100360600
